id,site_eui
80591,44.40407959
80592,23.16265738
80593,32.5426934
80594,47.28551408
80595,21.93418792
80596,74.07300687
80597,40.93079998
80598,47.34667525
80599,46.44850347
80600,28.16618875
80601,28.22779066
80602,25.17630625
80603,46.87807174
80604,35.4116504
80605,33.3663882
80606,36.01262076
80607,25.45265357
80608,44.49149838
80609,25.14384878
80610,30.82909948
80611,31.85502713
80612,28.44583394
80613,34.21653269
80614,51.90500466
80615,30.63462721
80616,25.84832105
80617,30.13892401
80618,28.507204
80619,39.92855594
80620,33.25177301
80621,31.13826436
80622,23.95249336
80623,25.27721709
80624,29.77336795
80625,37.81505665
80626,44.02129882
80627,21.76622507
80628,62.53432015
80629,28.94286474
80630,28.29869355
80631,29.74380372
80632,39.65560667
80633,45.46373901
80634,69.05147095
80635,57.39868515
80636,52.97972363
80637,27.67642943
80638,29.82173997
80639,23.07672398
80640,32.91484347
80641,31.55644939
80642,44.81076673
80643,39.19388215
80644,34.96918361
80645,68.53769949
80646,34.76156257
80647,31.64944693
80648,25.0314885
80649,27.72365586
80650,38.16257465
80651,47.74911447
80652,30.08629807
80653,40.93079467
80654,34.88840921
80655,31.85239007
80656,23.75118527
80657,30.59933193
80658,23.30349797
80659,137.1692627
80660,278.6790096
80661,196.1604561
80662,55.18902373
80663,174.6847028
80664,299.4064935
80665,196.4330505
80666,207.9097867
80667,275.7196663
80668,335.0273661
80669,256.4503806
80670,111.9506638
80671,328.5578427
80672,167.2726779
80673,150.343821
80674,318.1651441
80675,236.054018
80676,243.5853183
80677,242.1801562
80678,210.3525303
80679,198.340613
80680,202.7711169
80681,254.4442859
80682,265.2781606
80683,205.8873289
80684,277.9230203
80685,225.5530088
80686,284.2751617
80687,251.4311719
80688,156.1380857
80689,197.2991349
80690,302.1644653
80691,214.2555559
80692,256.8233161
80693,156.62929
80694,199.0496223
80695,209.5434196
80696,298.8648896
80697,256.456933
80698,203.3318144
80699,138.0237596
80700,249.0714145
80701,144.6581862
80702,275.5254066
80703,249.7789966
80704,298.07384
80705,129.8742559
80706,190.4787817
80707,228.1238056
80708,218.9355088
80709,275.0478806
80710,160.1315481
80711,324.2593503
80712,167.2052689
80713,245.6270947
80714,281.108355
80715,251.713586
80716,297.556607
80717,85.24281157
80718,254.4943328
80719,239.164652
80720,344.5401389
80721,221.5122146
80722,122.2947446
80723,283.0907936
80724,65.06026948
80725,83.35973022
80726,67.9474035
80727,85.32607562
80728,109.6663594
80729,52.51537402
80730,37.32080182
80731,58.91335785
80732,83.92409792
80733,36.29203491
80734,52.95050305
80735,34.57268805
80736,68.55793939
80737,61.47019781
80738,79.82061665
80739,82.8853683
80740,36.13964995
80741,54.37109653
80742,45.27232423
80743,48.10531155
80744,54.06695165
80745,43.97333063
80746,49.97792158
80747,51.19533199
80748,63.38560756
80749,77.26086703
80750,44.28838986
80751,75.76918515
80752,60.92552076
80753,41.59177355
80754,22.80501196
80755,36.31369924
80756,31.5702476
80757,13.74978253
80758,16.65128123
80759,19.51784426
80760,20.2084096
80761,32.97425234
80762,77.91377976
80763,273.1399442
80764,82.86538481
80765,42.68609232
80766,74.98156438
80767,38.25351479
80768,63.35660427
80769,91.33796951
80770,75.1098663
80771,22.89259298
80772,218.3884751
80773,86.34702202
80774,152.1437134
80775,69.3414764
80776,67.86957038
80777,73.12717346
80778,47.54622668
80779,63.48214033
80780,84.71478691
80781,27.51396037
80782,30.61773082
80783,92.08808142
80784,75.62539866
80785,30.79187699
80786,45.76614835
80787,19.38113083
80788,38.27640737
80789,88.95762829
80790,61.98407202
80791,28.38340003
80792,48.67767894
80793,56.8331565
80794,31.09613508
80795,41.1448185
80796,44.30597964
80797,42.8658699
80798,43.24198811
80799,30.3971377
80800,32.09931608
80801,21.19539285
80802,25.29959713
80803,27.62142563
80804,36.64398391
80805,38.65075218
80806,39.912457
80807,73.51198499
80808,46.01517001
80809,29.17122872
80810,16.9625709
80811,40.49628689
80812,33.16003064
80813,30.58813293
80814,32.16679053
80815,70.78338681
80816,66.65220368
80817,59.64811701
80818,114.4998911
80819,77.78863108
80820,63.65897486
80821,52.91154861
80822,56.32117205
80823,34.11959519
80824,47.52973265
80825,63.48829242
80826,98.09567702
80827,60.86731945
80828,98.75224758
80829,161.696129
80830,113.0430102
80831,132.6634068
80832,79.37401
80833,119.2910529
80834,88.17327295
80835,110.942924
80836,112.2967398
80837,109.7728282
80838,136.49219
80839,30.91898997
80840,116.7979366
80841,152.1366404
80842,221.4511055
80843,95.03110621
80844,95.03083044
80845,67.26936079
80846,70.46964855
80847,122.7802494
80848,89.32202037
80849,87.18800133
80850,94.8211425
80851,124.449729
80852,71.45658302
80853,66.96586439
80854,82.42537742
80855,105.6784576
80856,98.93285637
80857,94.71677583
80858,137.1023883
80859,68.25848808
80860,93.47679949
80861,98.06712165
80862,75.94867036
80863,28.13629051
80864,16.06484793
80865,33.4309311
80866,58.76373469
80867,25.18224488
80868,101.2223833
80869,42.75274301
80870,85.92494061
80871,26.91723832
80872,32.1216699
80873,63.17489311
80874,31.74648751
80875,61.57183895
80876,18.13933281
80877,33.26693731
80878,11.60225467
80879,56.43894013
80880,32.73869515
80881,28.110055
80882,18.51819074
80883,31.21469988
80884,29.32555743
80885,63.31952115
80886,40.8195498
80887,47.92120157
80888,12.31215213
80889,27.12670437
80890,46.51368946
80891,57.51621775
80892,35.27738696
80893,42.98469477
80894,42.63765235
80895,37.20612857
80896,56.29255994
80897,18.06414628
80898,49.6608445
80899,31.43635963
80900,12.63915949
80901,44.47968085
80902,51.11925335
80903,40.06909199
80904,40.13348853
80905,49.52367502
80906,30.12005665
80907,62.40161386
80908,40.29401049
80909,30.0328193
80910,75.23133394
80911,50.32480247
80912,21.61628143
80913,22.04921983
80914,16.13268071
80915,27.14555589
80916,32.40532921
80917,33.31851753
80918,33.41542991
80919,29.37212617
80920,44.94519592
80921,43.75918784
80922,31.68717047
80923,37.41213138
80924,39.21100808
80925,31.83260517
80926,46.08476743
80927,32.28201942
80928,45.67469678
80929,39.08142148
80930,39.7655142
80931,37.86475541
80932,31.15493613
80933,40.37070313
80934,40.72374395
80935,29.68663841
80936,37.13281239
80937,45.66782006
80938,40.1147999
80939,47.92409164
80940,31.29521995
80941,47.93228355
80942,33.43125932
80943,33.2410431
80944,37.0622786
80945,32.44531035
80946,14.8347936
80947,16.08747334
80948,16.66324863
80949,47.20854203
80950,44.58696286
80951,89.17042148
80952,84.52268714
80953,82.83929792
80954,61.03304295
80955,127.7537134
80956,64.08823662
80957,38.52600466
80958,59.64767646
80959,111.416018
80960,58.81712539
80961,82.7582319
80962,59.4859532
80963,43.80839444
80964,112.7544244
80965,89.34414105
80966,47.89456406
80967,70.63364874
80968,93.86737038
80969,129.3167499
80970,69.32978234
80971,123.8887913
80972,97.11289284
80973,71.80318222
80974,80.57559017
80975,75.4085444
80976,74.30768725
80977,128.8677419
80978,67.27596091
80979,105.1907282
80980,117.7832915
80981,67.30908218
80982,117.2901997
80983,67.08037743
80984,121.0125799
80985,72.72998868
80986,92.59225782
80987,63.42383618
80988,63.64381251
80989,63.64904202
80990,68.48859596
80991,72.1164612
80992,108.4873586
80993,99.46955041
80994,90.3248374
80995,97.03308418
80996,71.48989048
80997,81.14051504
80998,96.64080048
80999,91.10555639
81000,88.22429941
81001,68.09387891
81002,117.6982609
81003,605.9153817
81004,115.5556456
81005,142.591535
81006,139.0112546
81007,59.95807628
81008,127.7036077
81009,71.11259183
81010,134.494171
81011,103.4357886
81012,185.4643364
81013,113.6717454
81014,67.29141845
81015,154.9210559
81016,123.4489586
81017,79.75958348
81018,89.9046232
81019,150.3830653
81020,169.5084715
81021,137.7227202
81022,119.3296805
81023,98.54036321
81024,66.43711382
81025,82.46972224
81026,66.82489868
81027,199.9553675
81028,85.85718097
81029,164.0677374
81030,98.17219339
81031,69.63915535
81032,126.7914392
81033,66.35163963
81034,121.0245112
81035,131.1938259
81036,56.87480836
81037,161.2354741
81038,128.5525515
81039,143.8180919
81040,65.90215113
81041,133.1865
81042,112.4094689
81043,86.94861591
81044,159.5152272
81045,110.3017861
81046,43.21188897
81047,111.6353409
81048,149.7323253
81049,138.3361548
81050,150.3803031
81051,69.5592181
81052,54.69764843
81053,74.00103554
81054,108.7727915
81055,50.80896484
81056,106.130989
81057,131.0849458
81058,66.87591474
81059,66.70810004
81060,113.3275329
81061,218.3494616
81062,67.06350331
81063,138.0224785
81064,157.3245862
81065,92.00212014
81066,121.6026032
81067,195.520046
81068,77.02825746
81069,145.8136664
81070,72.6101254
81071,107.4122674
81072,122.6754753
81073,112.2006014
81074,78.2537084
81075,159.767188
81076,135.1198228
81077,144.5269516
81078,77.89649416
81079,122.7198057
81080,59.94880009
81081,113.1306155
81082,134.5588838
81083,140.7900896
81084,49.67926832
81085,131.0611978
81086,122.6796289
81087,149.7016647
81088,139.3145056
81089,54.69087438
81090,124.4709413
81091,108.6220214
81092,140.1310287
81093,109.827431
81094,108.1925063
81095,80.53216518
81096,110.3632297
81097,127.2113729
81098,161.0188238
81099,101.7327597
81100,126.1964287
81101,99.07725992
81102,63.01968057
81103,160.8270106
81104,67.59617473
81105,86.78794477
81106,173.2053252
81107,131.1366426
81108,83.24876923
81109,89.47908607
81110,113.9662339
81111,117.7106876
81112,89.86947209
81113,35.2701165
81114,70.16237689
81115,66.39179057
81116,103.6668863
81117,87.32811638
81118,62.23253456
81119,96.85186957
81120,80.58571153
81121,73.71715315
81122,81.33730999
81123,90.25521851
81124,83.18352592
81125,73.22884211
81126,77.76516932
81127,97.17908603
81128,98.80962778
81129,70.4140553
81130,66.95487843
81131,85.14906702
81132,86.92224203
81133,114.9416503
81134,56.36809344
81135,34.50058177
81136,73.96873994
81137,48.62863939
81138,55.70824223
81139,105.4074771
81140,100.1138184
81141,89.4115175
81142,81.02859732
81143,89.48037742
81144,88.91246539
81145,81.56046718
81146,78.44167435
81147,103.7864521
81148,93.25280423
81149,81.10923153
81150,94.99715036
81151,62.50520622
81152,43.99014069
81153,52.53136477
81154,14.43045468
81155,59.30338054
81156,94.54383377
81157,63.68168924
81158,97.96194413
81159,63.13210226
81160,24.21855698
81161,54.98897036
81162,11.34236828
81163,51.7280428
81164,27.85532402
81165,35.53291419
81166,60.82752204
81167,99.96092778
81168,77.16379805
81169,49.75443952
81170,51.90442856
81171,45.52142522
81172,43.49473555
81173,67.20752418
81174,52.07400459
81175,63.92359524
81176,53.28404134
81177,70.49719115
81178,102.81411
81179,47.0133494
81180,45.4242624
81181,113.3562955
81182,82.0540361
81183,96.70895864
81184,65.20871488
81185,68.28871218
81186,118.7730561
81187,103.2193719
81188,89.80265928
81189,100.6430075
81190,56.69240352
81191,69.82581773
81192,31.35905944
81193,73.89528262
81194,83.09871353
81195,103.2559547
81196,60.85059656
81197,107.7978654
81198,114.1352671
81199,77.49714934
81200,72.34660805
81201,113.9466424
81202,117.5825207
81203,71.11465494
81204,82.73671967
81205,65.06492642
81206,107.9960508
81207,65.11511103
81208,112.2224566
81209,75.21776967
81210,100.432811
81211,70.71306515
81212,50.25779596
81213,85.72322988
81214,55.82387399
81215,48.26605402
81216,78.13261662
81217,78.52613862
81218,105.785912
81219,75.66140114
81220,57.82799709
81221,77.46043386
81222,88.80835036
81223,83.53647247
81224,71.49878838
81225,92.616314
81226,48.06153184
81227,108.7614319
81228,57.76434271
81229,59.34102736
81230,63.35146511
81231,55.82117483
81232,49.74832862
81233,73.89903375
81234,47.68563549
81235,28.0806113
81236,67.9255085
81237,59.85976418
81238,55.86500535
81239,40.96843919
81240,74.24238608
81241,60.50741076
81242,55.17813978
81243,47.91942395
81244,32.80954668
81245,55.53753766
81246,59.45563461
81247,91.90342834
81248,73.4959134
81249,73.60149462
81250,96.08209051
81251,75.7338962
81252,81.46740409
81253,51.41190011
81254,47.60737917
81255,59.45804251
81256,50.87828495
81257,104.5434395
81258,33.42651478
81259,66.3756494
81260,32.25743192
81261,51.47119583
81262,39.06974661
81263,30.11417201
81264,33.19171661
81265,37.20938758
81266,65.23309156
81267,42.5668476
81268,48.34921505
81269,112.2592719
81270,142.8565716
81271,139.3481194
81272,142.6944843
81273,95.82639275
81274,118.3288037
81275,213.505715
81276,113.5108575
81277,151.0418081
81278,58.43605463
81279,109.4592636
81280,106.3479741
81281,37.72550739
81282,143.4786356
81283,96.14635227
81284,124.7729452
81285,127.2438935
81286,110.6942308
81287,132.767589
81288,94.95255505
81289,105.1032774
81290,105.1847916
81291,129.0295704
81292,152.008841
81293,142.8341455
81294,138.220302
81295,151.6095429
81296,116.092059
81297,124.4990753
81298,126.8988385
81299,122.1738733
81300,128.3171343
81301,158.2024849
81302,115.0227119
81303,125.7508434
81304,158.5852178
81305,93.77656854
81306,153.8354846
81307,90.95635629
81308,94.84885542
81309,121.2726801
81310,116.3594183
81311,164.910258
81312,148.8513598
81313,137.869568
81314,105.4481685
81315,133.5411325
81316,150.0127067
81317,133.49419
81318,111.0443461
81319,211.0863514
81320,134.0453117
81321,155.8920245
81322,54.18043148
81323,157.8612563
81324,43.32291052
81325,158.365229
81326,85.64121588
81327,72.5883567
81328,106.4010487
81329,68.93638699
81330,99.77839935
81331,81.66248506
81332,64.12856698
81333,63.55210803
81334,83.59003537
81335,71.5616633
81336,93.14699308
81337,83.14096175
81338,75.11735488
81339,83.62069338
81340,85.8531416
81341,70.27685672
81342,82.5469577
81343,72.30774843
81344,81.58297105
81345,81.67119907
81346,72.59133098
81347,80.80198531
81348,83.17717599
81349,78.51366988
81350,59.05809076
81351,91.40286121
81352,71.83812143
81353,69.89907319
81354,76.32790358
81355,66.98828995
81356,66.49461647
81357,73.7970354
81358,77.97992686
81359,66.50854845
81360,83.29432188
81361,54.66935375
81362,74.7492985
81363,99.70238886
81364,76.81073353
81365,72.19953147
81366,65.94840717
81367,82.39894443
81368,107.0046412
81369,65.98974046
81370,80.57096877
81371,63.20297646
81372,81.50444843
81373,70.7233661
81374,80.81250523
81375,73.2904519
81376,60.93036854
81377,79.28276665
81378,77.97210562
81379,72.75005242
81380,91.45027259
81381,68.15984677
81382,96.05531826
81383,92.11398703
81384,80.77465402
81385,86.54019522
81386,60.96810025
81387,58.24331356
81388,78.29801006
81389,95.74398467
81390,69.85379587
81391,77.39837452
81392,79.07857463
81393,88.20476335
81394,103.7672553
81395,64.49920915
81396,63.2670921
81397,74.60048146
81398,78.89454252
81399,75.13532875
81400,66.37860068
81401,64.33823266
81402,70.79610393
81403,83.27068352
81404,69.44692769
81405,78.94316294
81406,78.34079486
81407,94.05311072
81408,67.75985649
81409,72.14822805
81410,63.11702899
81411,103.1709236
81412,69.04923183
81413,76.13602454
81414,87.54414733
81415,62.46277979
81416,75.43601286
81417,72.14945548
81418,72.34080061
81419,71.82408102
81420,56.14285935
81421,79.8978626
81422,77.42844315
81423,93.20727822
81424,69.02025764
81425,196.4397537
81426,54.39010005
81427,81.92364053
81428,95.39177794
81429,71.77153024
81430,85.82605131
81431,84.04126549
81432,73.13978363
81433,57.83228029
81434,77.49986272
81435,78.62249762
81436,78.45187056
81437,85.51314261
81438,61.32419528
81439,65.01823609
81440,107.8564827
81441,93.64641234
81442,63.06369119
81443,72.7008615
81444,86.38525057
81445,73.58304254
81446,86.18955306
81447,86.88597136
81448,84.78344856
81449,43.82672099
81450,107.2867549
81451,52.11305721
81452,78.51387112
81453,67.14867625
81454,79.02390893
81455,66.53724333
81456,60.89926138
81457,92.73342087
81458,81.7101132
81459,67.53278164
81460,86.41863753
81461,56.99799386
81462,82.93877245
81463,77.26382574
81464,111.8164463
81465,83.59642838
81466,47.06388543
81467,75.71307273
81468,70.29882953
81469,59.87233638
81470,89.0349577
81471,78.16622882
81472,60.84178552
81473,89.60437258
81474,74.60813811
81475,92.65692222
81476,81.50705142
81477,60.9756664
81478,81.25219312
81479,72.01430557
81480,71.64037681
81481,74.35732874
81482,80.63270464
81483,63.49505381
81484,30.45456938
81485,88.78865999
81486,49.53452007
81487,79.10487992
81488,79.6003088
81489,90.87048248
81490,74.29208639
81491,80.881754
81492,65.85671616
81493,66.19377317
81494,70.72936658
81495,65.0365678
81496,64.60740254
81497,104.2994216
81498,86.56086652
81499,77.38560567
81500,80.81373958
81501,118.4429082
81502,70.09703242
81503,48.91876371
81504,78.04831403
81505,89.77230018
81506,83.77512225
81507,74.78370197
81508,256.8352379
81509,69.86507575
81510,75.92223253
81511,63.88810214
81512,70.32559295
81513,72.36072266
81514,75.88747767
81515,75.41972959
81516,81.27312909
81517,95.86975379
81518,80.88035968
81519,65.84945585
81520,77.57735721
81521,71.75737453
81522,100.6897405
81523,103.6800401
81524,53.09405438
81525,25.54643159
81526,78.40712056
81527,69.7956742
81528,67.59470764
81529,54.8325337
81530,28.5817779
81531,102.9483035
81532,81.19453618
81533,72.35197958
81534,72.07943683
81535,85.79121048
81536,73.65410242
81537,85.52832661
81538,85.27865241
81539,88.86288571
81540,82.52246626
81541,65.75106266
81542,102.0597604
81543,83.74105802
81544,71.82362244
81545,63.65039195
81546,71.13422972
81547,73.92514323
81548,47.19026463
81549,66.4058819
81550,46.29447423
81551,74.64051116
81552,87.2803392
81553,92.69088265
81554,44.66004175
81555,71.51066457
81556,71.61986244
81557,105.2631534
81558,38.05333164
81559,78.40170455
81560,75.44318772
81561,71.74255203
81562,75.76151297
81563,98.10276555
81564,52.1765163
81565,95.08170734
81566,80.07128476
81567,87.81496271
81568,64.17534894
81569,73.36820441
81570,69.15066193
81571,94.36679761
81572,70.97783095
81573,77.964027
81574,37.11314257
81575,68.55582255
81576,59.60576552
81577,58.97668462
81578,84.84161762
81579,76.40363626
81580,126.0738876
81581,85.83720642
81582,64.07934004
81583,61.82069467
81584,77.5087331
81585,53.00819878
81586,80.94588452
81587,65.04857137
81588,79.6502104
81589,70.32009961
81590,104.926457
81591,86.00072702
81592,41.99561455
81593,80.96118182
81594,88.5021901
81595,65.0456828
81596,78.9101198
81597,106.074148
81598,66.96731688
81599,78.94853036
81600,58.60708044
81601,73.02076512
81602,71.50029012
81603,53.47837689
81604,20.81877326
81605,82.53849319
81606,48.51466798
81607,73.10335398
81608,108.9894468
81609,80.82995258
81610,73.79711779
81611,65.83721561
81612,41.39880066
81613,97.212047
81614,79.64717462
81615,66.30766448
81616,87.36079196
81617,67.52421265
81618,66.98274553
81619,105.5480457
81620,70.12968801
81621,93.28551303
81622,95.7199234
81623,24.57429052
81624,73.24981513
81625,92.59902306
81626,83.261688
81627,74.53976934
81628,95.11594701
81629,79.80967892
81630,75.51779935
81631,86.88119766
81632,79.29938705
81633,67.32349156
81634,53.67333747
81635,68.09017601
81636,81.96332248
81637,57.87410732
81638,66.46273504
81639,39.68002855
81640,54.37677843
81641,55.5010987
81642,45.1596011
81643,48.19586561
81644,43.74127659
81645,66.02826968
81646,36.56158661
81647,34.1812406
81648,40.37207379
81649,39.10411538
81650,40.99014348
81651,36.68565244
81652,39.80497334
81653,36.46751036
81654,127.024308
81655,48.97256232
81656,47.07381288
81657,45.62782051
81658,36.1774101
81659,56.79963361
81660,40.36899843
81661,66.74396513
81662,37.81571576
81663,51.55027702
81664,195.9286784
81665,39.12909058
81666,44.78375712
81667,54.32087953
81668,36.80955814
81669,42.39975161
81670,31.96520593
81671,70.85737313
81672,49.54648397
81673,48.76353475
81674,36.16500431
81675,77.1052081
81676,46.06640916
81677,45.86202001
81678,66.57049785
81679,58.78939374
81680,44.59269272
81681,38.2504254
81682,91.14134338
81683,44.0064678
81684,45.16481615
81685,87.00729148
81686,46.42137624
81687,66.98953511
81688,69.69243505
81689,85.93437597
81690,74.11144568
81691,44.45978566
81692,88.64761668
81693,44.10225916
81694,91.5304443
81695,66.84606926
81696,35.54097972
81697,70.34677128
81698,76.58934843
81699,45.08921529
81700,60.58648147
81701,52.53139806
81702,72.78898891
81703,43.16243377
81704,32.95551932
81705,54.32458924
81706,39.93678483
81707,48.2344384
81708,67.92129041
81709,108.0033501
81710,54.68785368
81711,60.35513168
81712,55.15030617
81713,71.31988077
81714,33.48801877
81715,48.86971621
81716,86.02797106
81717,82.74269664
81718,88.41939079
81719,12.09181524
81720,20.50458289
81721,30.76565966
81722,62.51318846
81723,47.98253705
81724,48.60940747
81725,43.85220347
81726,78.16736767
81727,196.6784618
81728,49.07403494
81729,36.30070173
81730,55.30561729
81731,24.8759558
81732,28.81326941
81733,50.16113591
81734,46.76035305
81735,38.41913963
81736,68.72694843
81737,113.7769684
81738,42.97956079
81739,58.77697756
81740,23.36257374
81741,39.72563537
81742,39.42627451
81743,50.9126521
81744,54.47955206
81745,74.19796269
81746,76.86889364
81747,76.05170124
81748,45.94253116
81749,48.43606013
81750,47.9798935
81751,57.70131993
81752,53.07677224
81753,46.2193057
81754,46.70513589
81755,50.92929033
81756,65.70704655
81757,44.94323801
81758,56.84810771
81759,15.59593327
81760,36.61895687
81761,65.34887047
81762,50.53931403
81763,53.74912885
81764,33.76684175
81765,78.97549636
81766,59.16235372
81767,48.94834203
81768,66.07230703
81769,75.92006506
81770,110.8645445
81771,32.48512116
81772,46.15902136
81773,60.40641267
81774,35.4899886
81775,28.02207315
81776,46.11903918
81777,72.28139556
81778,32.80148084
81779,33.78174066
81780,24.34776044
81781,77.7175891
81782,61.8205516
81783,42.93377979
81784,71.12904443
81785,58.74899648
81786,50.72660843
81787,79.1317958
81788,58.76860059
81789,61.84044842
81790,55.59814277
81791,40.60162995
81792,66.10195981
81793,52.9011722
81794,57.58379341
81795,30.46238906
81796,62.1333806
81797,98.96900409
81798,56.17392699
81799,53.15997696
81800,55.41160915
81801,42.14824609
81802,71.16915933
81803,35.61337105
81804,65.32268436
81805,68.2138045
81806,105.6300203
81807,67.48228038
81808,32.79450552
81809,63.03347289
81810,32.86743163
81811,23.9152898
81812,61.42528965
81813,36.04525453
81814,47.47293531
81815,55.5822454
81816,58.82147307
81817,39.09126593
81818,73.20254573
81819,29.54129319
81820,30.62724324
81821,41.42881162
81822,57.69179693
81823,57.90132556
81824,45.40397008
81825,64.39816194
81826,29.13682989
81827,56.82089837
81828,32.00717067
81829,26.46733948
81830,45.67445212
81831,70.75217233
81832,43.45651973
81833,28.42449714
81834,28.01263514
81835,49.05386799
81836,51.57112106
81837,61.68167664
81838,103.8378572
81839,42.47183528
81840,114.6339416
81841,50.41811922
81842,82.10745041
81843,62.69737625
81844,41.82300412
81845,31.28724686
81846,56.59365538
81847,67.20378117
81848,67.34197692
81849,59.98588161
81850,100.62773
81851,83.68802944
81852,42.07543794
81853,63.73508645
81854,68.10184918
81855,40.79118258
81856,31.43768648
81857,65.34887047
81858,52.69623013
81859,29.06503071
81860,61.62286207
81861,58.30755317
81862,47.61188341
81863,93.64549563
81864,104.5979745
81865,57.42653132
81866,45.65575635
81867,70.37181346
81868,53.65932686
81869,92.61426416
81870,54.36877321
81871,43.11464451
81872,40.81714802
81873,26.51871076
81874,56.57303065
81875,49.23470266
81876,49.3364059
81877,57.28707644
81878,21.71751609
81879,28.81888158
81880,59.3096058
81881,43.86110389
81882,36.75478037
81883,29.58463956
81884,28.06806652
81885,47.84199319
81886,55.71312619
81887,54.81499477
81888,184.2673985
81889,59.36161788
81890,74.58300074
81891,103.8406948
81892,46.30632847
81893,43.02235147
81894,53.34737194
81895,49.99702464
81896,26.83387188
81897,91.30394543
81898,90.89236064
81899,39.00147586
81900,46.80255793
81901,46.0698365
81902,54.36049359
81903,31.28448291
81904,70.53937533
81905,43.10303129
81906,45.1933586
81907,62.10232131
81908,17.00502179
81909,22.64852885
81910,52.49805329
81911,72.25772247
81912,46.42320857
81913,75.66606973
81914,138.6409778
81915,50.58193248
81916,50.1297436
81917,21.44280723
81918,79.72110419
81919,78.75152459
81920,71.77713586
81921,47.23517466
81922,25.40698382
81923,56.92933308
81924,92.58161808
81925,119.5066634
81926,34.29740579
81927,40.34616915
81928,33.95077507
81929,39.08924161
81930,59.76221514
81931,9.114904976
81932,45.90407163
81933,41.72777031
81934,57.43774933
81935,19.86275429
81936,40.95928491
81937,26.56849823
81938,46.1415672
81939,56.10582188
81940,46.36282782
81941,58.79003176
81942,68.55479605
81943,12.00985224
81944,34.15605951
81945,33.65659976
81946,25.87972415
81947,17.89745276
81948,68.93013344
81949,54.71819546
81950,55.03856979
81951,43.9714258
81952,54.49113463
81953,63.0536358
81954,35.59016588
81955,59.98484168
81956,30.93291146
81957,48.68515494
81958,33.43684948
81959,62.683893
81960,77.71988317
81961,90.74789557
81962,69.02049908
81963,69.76593599
81964,55.5118506
81965,81.41500659
81966,94.23877546
81967,60.74226033
81968,54.49394407
81969,64.24946178
81970,48.92466519
81971,97.84504722
81972,283.9175024
81973,61.68273868
81974,61.44426228
81975,81.56740225
81976,97.48734234
81977,58.48020918
81978,54.1955484
81979,30.43305217
81980,59.57398585
81981,56.20112844
81982,74.34128112
81983,47.02409571
81984,54.79034248
81985,69.04143436
81986,67.38972833
81987,49.82492901
81988,70.55948594
81989,89.24586275
81990,66.2067653
81991,61.95712176
81992,51.89766649
81993,52.42888457
81994,51.50943681
81995,45.04044544
81996,70.12380566
81997,61.67996975
81998,55.98865752
81999,43.22166995
82000,77.67777353
82001,74.257125
82002,63.37179859
82003,61.84461427
82004,51.19410772
82005,88.28535722
82006,65.93003762
82007,66.82693256
82008,60.62084109
82009,56.99857587
82010,43.57033974
82011,57.68881081
82012,58.13791114
82013,58.18021179
82014,67.83727705
82015,55.29812178
82016,64.68622498
82017,89.87826396
82018,48.53166527
82019,56.81719175
82020,50.08634215
82021,68.63285672
82022,161.4638427
82023,83.06885097
82024,61.69468534
82025,71.19300113
82026,59.32184548
82027,51.59078231
82028,94.50404705
82029,51.32343008
82030,128.7928245
82031,78.38626738
82032,64.36935522
82033,48.31060444
82034,58.80968865
82035,49.71627632
82036,64.89586369
82037,304.6304886
82038,55.02138025
82039,286.2666626
82040,64.28393193
82041,103.887387
82042,52.59704601
82043,54.419089
82044,64.03563277
82045,46.46950436
82046,53.52799552
82047,59.06813747
82048,83.76979911
82049,65.66898232
82050,127.6361928
82051,66.63520027
82052,43.56653443
82053,87.80203006
82054,76.73010863
82055,75.97201047
82056,101.1499057
82057,51.6094803
82058,47.64388379
82059,87.6521558
82060,66.08388288
82061,86.14895978
82062,58.10748813
82063,64.48852569
82064,67.67792106
82065,62.53405157
82066,62.4341453
82067,62.04538015
82068,87.9720676
82069,57.81717861
82070,64.81434428
82071,68.98138747
82072,72.1672901
82073,64.16856593
82074,53.93671724
82075,58.69611102
82076,59.8072163
82077,77.43967844
82078,85.88607398
82079,76.14732026
82080,65.73661943
82081,70.65034334
82082,70.90748574
82083,77.31799546
82084,59.18757595
82085,71.83124248
82086,48.67395058
82087,78.19066217
82088,100.4363865
82089,47.31232513
82090,62.51960567
82091,64.48000009
82092,117.7107318
82093,49.5677669
82094,52.09160285
82095,68.59882413
82096,65.46594075
82097,43.05530096
82098,59.03810883
82099,52.91184034
82100,59.5314299
82101,84.48046644
82102,48.48089635
82103,56.49504438
82104,63.82768828
82105,65.68526483
82106,41.26403777
82107,89.37149469
82108,61.39629444
82109,61.43254933
82110,65.22916053
82111,281.5056488
82112,62.78698839
82113,50.70918516
82114,46.59651021
82115,57.84882404
82116,53.72942781
82117,79.53228284
82118,60.22319046
82119,66.59693746
82120,65.971746
82121,54.56491106
82122,57.18641291
82123,63.82826879
82124,86.72292395
82125,127.520681
82126,73.99937244
82127,68.14728851
82128,63.30454564
82129,64.45595562
82130,60.01205827
82131,80.00116875
82132,53.92231216
82133,65.99891863
82134,84.81447786
82135,91.21862277
82136,55.74640714
82137,73.20998833
82138,66.30979329
82139,51.98501503
82140,101.1335663
82141,50.07589026
82142,54.86360309
82143,94.67244038
82144,80.85708272
82145,69.26196282
82146,62.29330827
82147,84.8074894
82148,86.64885264
82149,59.79394114
82150,62.32142074
